Query_ID,Hit_Count,Min_Evalue,Max_Bitscore,Source_Files
D00723:439:HGFFGBCX3:2:1102:10634:33254,4,1.05e-19,70.9,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1102:19541:51711,14,4.51e-19,68.9,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1102:14588:60447,4,5.9e-19,68.6,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1102:16620:65423,1,5.15e-06,32.0,sl20080_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:2:1102:10733:72267,4,1.05e-19,70.5,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1102:7950:75116,11,2.73e-17,63.9,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1102:1477:75930,9,5.1e-16,60.1,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1102:19728:79816,1,2.4e-10,44.3,sl20080_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:2:1102:2475:83940,4,3.08e-13,52.4,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1102:3895:88585,14,4.7e-18,65.9,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1102:18937:93414,7,2.83e-10,43.9,sl20080_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:2:1102:4652:95852,1,6.09e-06,31.6,sl20080_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:2:1103:20928:21507,1,3.79e-09,40.8,sl20080_comb.part_010_blastx.txt
D00723:439:HGFFGBCX3:2:1103:16029:25371,2,5.81e-11,45.8,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1103:11079:28389,11,1.75e-17,64.3,sl20080_comb.part_010_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1103:6054:41995,14,2.59e-10,43.9,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1103:7093:56686,6,3.65e-10,43.5,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1103:13994:70172,8,1.41e-12,50.4,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1103:15667:82252,1,1.99e-08,38.5,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1103:11081:94962,8,1.36e-09,42.0,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:2:1104:4385:2804,10,1.14e-10,45.1,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:3302:8940,7,1.33e-11,47.8,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1104:2844:9668,2,3.38e-11,46.6,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:11278:10500,4,1.54e-18,67.4,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:14514:31123,5,4.86e-10,43.1,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1104:10164:49577,4,6.93e-19,68.6,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:17561:62742,3,1.38e-06,33.5,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:3899:65894,14,9.81e-11,45.4,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:21136:71760,2,1e-10,45.1,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:17571:74420,1,1.36e-08,39.3,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1104:6087:76463,14,1.24e-14,56.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:20812:81448,2,2.15e-07,35.8,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1104:12741:94862,4,4.38e-13,52.0,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1105:17419:15386,4,7.59e-19,68.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1105:7543:34562,14,5.25e-14,54.3,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1105:4426:35164,4,6.67e-09,40.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1105:14189:39688,1,3.33e-06,32.3,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1105:8059:92297,2,3.16e-06,32.7,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1105:8790:100451,8,2.73e-09,41.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1106:14293:17818,7,9.22e-09,39.7,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1106:16759:29729,5,1.9e-09,41.6,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1106:7385:42202,8,6.47e-09,40.0,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1106:5714:45061,4,1.01e-07,36.6,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1106:6437:45708,4,1.05e-14,56.6,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1106:5309:58969,6,8.13e-16,59.7,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1106:10273:93976,2,3.9e-13,52.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1108:1151:5558,2,4.4e-08,37.7,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1108:9765:6615,1,5.24e-06,32.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1108:4618:36239,7,3.3e-08,38.1,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1108:16558:57458,2,5.24e-18,65.9,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1108:18603:65108,1,2.49e-06,32.7,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1108:10394:67862,12,1.2e-07,36.6,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1108:3572:68900,6,2.89e-15,58.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1108:10611:71420,1,3.14e-07,35.4,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1108:19799:73454,3,2.16e-09,41.6,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1107:3142:8050,4,2.55e-12,49.7,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1107:9207:17995,13,2.52e-12,49.7,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1107:9309:26876,2,1.13e-06,33.9,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1107:12331:33857,7,2.47e-09,41.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1107:14367:44286,1,3.52e-06,32.3,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1107:1419:46851,1,2.82e-10,43.9,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1107:15956:50749,1,1.11e-08,39.3,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1107:11651:55288,1,2.13e-08,38.5,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1107:10434:62962,4,1.33e-19,70.5,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1107:10782:66797,1,1.53e-09,42.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1107:14188:77387,13,3.42e-16,60.8,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1107:20701:89296,3,1.9e-07,35.8,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1107:13640:93843,4,2.37e-17,63.9,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1109:9022:26683,3,8.72e-11,45.4,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1109:6791:43342,1,6.6e-08,37.4,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1109:6953:43672,4,6.17e-13,51.6,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1109:19098:73667,10,5.62e-10,43.1,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1109:14212:94881,1,7.18e-06,31.6,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1109:1778:98104,13,6.09e-10,43.1,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1110:2901:5360,2,1.2e-17,64.7,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1110:21097:10793,7,1.63e-11,47.4,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1110:7941:12747,1,9.85e-06,31.2,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1110:14514:15355,1,5.53e-06,32.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1110:18485:18498,1,7.03e-09,40.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1110:18122:46708,4,1.78e-17,64.3,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1110:16642:68780,2,5.97e-06,31.6,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1110:5006:70602,4,2.54e-18,66.6,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1110:15690:71541,9,6.97e-17,62.8,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1110:9821:73665,2,6.84e-14,54.3,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1110:3953:81897,1,1.52e-07,36.2,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1110:5073:83618,1,1.19e-07,36.6,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1110:4090:83837,1,5.7e-08,37.4,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1111:11151:46767,4,1.02e-16,62.4,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1111:13172:49175,1,9.28e-06,31.2,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1111:9127:58214,8,4.85e-11,46.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1111:10353:76245,13,6.5e-14,54.3,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1111:17372:80485,4,3.91e-07,35.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1112:1292:16683,10,1.52e-09,42.0,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1112:19685:17715,1,4.13e-12,48.9,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1112:6026:24081,2,9.22e-08,37.0,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1112:19590:39343,4,4.75e-17,63.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1112:4636:88860,6,1.01e-18,67.8,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1113:13906:23429,7,4.92e-15,57.4,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1113:2227:26843,1,3.35e-06,32.3,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1113:15683:34796,12,3.99e-08,37.7,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1113:6586:45130,1,4.71e-08,37.7,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1113:10589:51423,1,1.64e-07,36.2,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1113:14456:52294,1,4.07e-07,35.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1113:15979:68465,14,1.27e-11,47.8,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1113:8607:70022,10,4.03e-12,49.3,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1113:16242:87602,4,3.56e-08,38.1,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1113:16132:91349,2,2.87e-06,32.7,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1113:2356:98375,4,2.98e-17,63.5,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1113:7016:100230,4,1.15e-18,67.8,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1114:20713:5407,8,1.12e-11,47.8,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1114:9136:41840,5,1.63e-08,38.9,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1114:5077:67241,4,1.36e-14,56.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1114:10602:78363,7,1.84e-09,41.6,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1114:7586:82689,1,2.81e-08,38.1,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1114:15375:85371,4,5.24e-17,63.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1114:10383:85749,2,9.03e-07,33.9,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1114:20299:89335,2,9.27e-22,76.6,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1114:3297:94003,4,3.79e-07,35.0,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1116:3300:12292,4,3.18e-15,58.2,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1116:2322:32695,12,4.58e-10,43.1,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1116:4359:46432,2,5.51e-10,41.6,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1116:13001:53858,5,9.61e-16,59.3,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1116:15897:68558,14,1.3e-09,42.0,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1116:9947:71168,3,1.06e-06,33.9,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1116:11279:73719,2,4.87e-11,46.2,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1116:3814:79554,2,3.18e-09,40.8,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1116:5318:85386,4,4.02e-17,63.5,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1116:14418:86551,4,4.66e-09,40.4,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1116:14098:87017,8,5.3e-12,48.9,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1115:10606:3991,5,4.73e-09,40.4,sl20080_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:2:1115:10866:4532,4,6.2e-14,54.3,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1115:20127:10338,4,1.02e-13,53.5,sl20080_comb.part_011_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1115:20116:51605,1,7.33e-07,34.3,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1115:6587:55610,3,1.53e-10,44.7,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1115:17728:79013,5,3.16e-20,72.0,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_016_blastx.txt
D00723:439:HGFFGBCX3:2:1115:13715:84625,2,2.6e-09,41.2,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1115:11795:90479,4,2.95e-16,60.8,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1115:1644:94131,3,4.45e-08,37.7,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1115:9853:95962,4,9.56e-20,70.9,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1201:16430:2706,4,2.32e-17,63.9,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1201:5835:51389,1,1.78e-07,35.8,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1201:5189:64182,1,2.17e-07,35.8,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1201:14526:76925,7,2.38e-09,41.2,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1201:8163:85435,12,2.42e-11,47.0,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1201:17520:93390,2,4.11e-14,54.7,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1201:14741:93631,4,1.68e-15,58.9,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1202:3825:5524,14,2.49e-12,49.7,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1202:1790:8232,2,1.22e-09,42.0,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1202:7777:10108,7,4.03e-11,46.2,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1202:4414:23104,4,2.08e-15,58.5,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1202:2164:30764,4,1.25e-11,47.8,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1202:12873:35456,3,1.24e-15,59.3,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1202:3165:48148,1,2.92e-06,32.7,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1202:9020:55738,12,3.38e-09,40.8,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1202:20222:63943,1,1.93e-07,35.8,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1202:10333:77688,1,8.08e-06,31.6,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1202:4857:83516,7,5.02e-09,40.4,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1203:6737:8193,2,5.83e-17,62.8,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1203:19959:97112,1,4.89e-09,40.4,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1204:11821:3374,1,2.92e-07,35.4,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1204:17320:18147,5,2.87e-09,41.2,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1204:9685:29270,9,2.04e-08,38.9,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1204:3401:32037,2,9.49e-07,33.9,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1204:2482:38199,2,2.3e-06,32.7,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1204:7413:48358,2,2.65e-08,38.5,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1204:12443:73608,1,3.61e-07,35.0,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1204:15732:75766,6,1.83e-16,61.6,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1204:12139:79194,1,2.12e-06,33.1,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1205:3519:5372,1,7.69e-06,31.6,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1205:8374:8852,14,1.64e-10,44.7,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1205:17125:9020,6,9.8e-16,59.3,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1205:10527:21048,8,2.42e-11,47.0,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1205:1410:30373,1,2.7e-06,32.7,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1205:8195:39034,14,7.53e-11,45.4,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1205:1259:43341,4,6.2e-14,54.3,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1205:13728:51527,1,5.03e-06,32.0,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1205:12115:55180,6,2.28e-17,63.9,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1205:3303:59252,2,7.24e-14,53.9,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1205:4653:72361,8,3.07e-09,40.8,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1205:15083:93273,4,1.77e-08,38.9,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1205:17022:94408,4,6.2e-16,60.1,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1205:12248:100761,1,1.13e-06,33.9,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1206:16846:14719,12,1.7e-09,41.6,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1206:9455:19007,7,2.37e-15,58.2,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1206:18495:28066,10,4.11e-10,43.5,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1206:1371:36859,4,8.58e-16,59.7,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1206:11371:47567,1,1.32e-06,33.5,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1206:2576:49061,1,3.28e-12,49.3,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1206:10682:52416,2,1.08e-10,45.1,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1206:14170:73899,2,3e-13,52.4,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1206:15181:86651,2,2.05e-11,47.4,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1206:4536:91903,1,9.25e-06,31.2,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1206:1803:93210,1,3.67e-10,43.5,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1206:9756:95923,3,2.52e-07,35.8,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1208:5347:2563,4,3.81e-07,35.0,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1208:10402:11230,1,7.55e-06,31.6,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1208:2356:42919,2,2.24e-06,32.7,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1208:12804:47377,2,2.14e-10,42.7,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1208:1310:49566,13,4.82e-15,57.4,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
D00723:439:HGFFGBCX3:2:1208:14947:67043,1,2.03e-10,44.3,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1208:1975:77632,2,4.6e-06,32.0,sl20080_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:2:1208:15069:86285,14,1.04e-10,45.1,sl20080_comb.part_012_blastx.txt;sl20080_comb.part_017_blastx.txt
